timestamp,date,time,hour,minute,logger.id,tree.id,leaf,population,leaf.temp,air.temp,rh,windspeed,delta.t,svp,lsvp,vpd,vpd.kpa,air.vpd,air.vpd.kpa
8/15/23 15:00,8/15/23,15:00:00,15,0,1,12,3,NRV,37.7,40.69,17.38,2.24,-2.99,7650.27,6517.29,5187.68,5.19,6320.65,6.32
8/15/23 15:30,8/15/23,15:30:00,15,30,1,12,3,NRV,37.24,39.73,17.88,1.72,-2.49,7269.27,6356.58,5056.83,5.06,5969.53,5.97
8/15/23 16:00,8/15/23,16:00:00,16,0,1,12,3,NRV,37.08,40.13,17.35,1.82,-3.05,7425.98,6301.49,5013.08,5.01,6137.57,6.14
8/15/23 16:30,8/15/23,16:30:00,16,30,1,12,3,NRV,38.49,39.94,17.63,1.03,-1.45,7351.18,6801.52,5505.50,5.51,6055.17,6.06
8/15/23 17:00,8/15/23,17:00:00,17,0,1,12,3,NRV,34.35,39.62,18.25,2.19,-5.27,7226.69,5423.21,4104.34,4.10,5907.82,5.91
8/15/23 17:30,8/15/23,17:30:00,17,30,1,12,3,NRV,35.15,39.34,18.69,1.9,-4.19,7119.25,5668.84,4338.25,4.34,5788.66,5.79
8/15/23 18:00,8/15/23,18:00:00,18,0,1,12,3,NRV,37.14,39.2,18.88,1.15,-2.06,7066.05,6322.10,4988.03,4.99,5731.98,5.73
8/16/23 14:00,8/16/23,14:00:00,14,0,1,12,3,NRV,37.62,41.2,17.74,1.25,-3.58,7859.61,6489.09,5094.80,5.09,6465.31,6.47
8/16/23 14:30,8/16/23,14:30:00,14,30,1,12,3,NRV,37.6,41.57,17.75,2.08,-3.97,8014.56,6482.06,5059.48,5.06,6591.97,6.59
8/16/23 15:00,8/16/23,15:00:00,15,0,1,12,3,NRV,38.67,41.55,17.12,2.3,-2.88,8006.12,6867.76,5497.11,5.50,6635.47,6.64
8/16/23 15:30,8/16/23,15:30:00,15,30,1,12,3,NRV,39.55,42.59,16.12,2.01,-3.04,8455.47,7199.70,5836.67,5.84,7092.44,7.09
8/16/23 16:00,8/16/23,16:00:00,16,0,1,12,3,NRV,40.88,42.26,16.39,1.6,-1.38,8310.58,7727.69,6365.58,6.37,6948.48,6.95
8/16/23 16:30,8/16/23,16:30:00,16,30,1,12,3,NRV,40.31,41.61,15.93,1.6,-1.3,8031.47,7497.45,6218.03,6.22,6752.05,6.75
8/16/23 17:00,8/16/23,17:00:00,17,0,1,12,3,NRV,37.35,41.68,17.31,2.4,-4.33,8061.13,6394.70,4999.32,5.00,6665.75,6.67
8/16/23 17:30,8/16/23,17:30:00,17,30,1,12,3,NRV,38.02,39.55,19.71,3.31,-1.53,7199.70,6631.16,5212.10,5.21,5780.64,5.78
8/16/23 18:00,8/16/23,18:00:00,18,0,1,12,3,NRV,38.4,38.99,21.05,2.54,-0.59,6986.90,6768.61,5297.86,5.30,5516.15,5.52
8/17/23 14:00,8/17/23,14:00:00,14,0,1,12,3,NRV,38.92,42.12,16.08,2.28,-3.2,8249.77,6960.68,5634.12,5.63,6923.21,6.92
8/17/23 14:30,8/17/23,14:30:00,14,30,1,12,3,NRV,38.56,42.16,16.28,1.22,-3.6,8267.10,6827.21,5481.33,5.48,6921.22,6.92
8/17/23 15:00,8/17/23,15:00:00,15,0,1,12,3,NRV,40.48,42.4,15.48,2.22,-1.92,8371.78,7565.49,6269.53,6.27,7075.83,7.08
8/17/23 15:30,8/17/23,15:30:00,15,30,1,12,3,NRV,40.25,42.76,15.22,2.15,-2.51,8530.95,7473.56,6175.15,6.18,7232.54,7.23
8/17/23 16:00,8/17/23,16:00:00,16,0,1,12,3,NRV,41.69,42.77,14.94,0.8,-1.08,8535.41,8065.38,6790.19,6.79,7260.22,7.26
8/17/23 16:30,8/17/23,16:30:00,16,30,1,12,3,NRV,42.04,43.1,14.22,3.2,-1.06,8683.66,8215.19,6980.37,6.98,7448.85,7.45
8/17/23 17:00,8/17/23,17:00:00,17,0,1,12,3,NRV,41.47,42.87,14.07,2.8,-1.4,8580.10,7972.42,6765.20,6.77,7372.88,7.37
8/17/23 17:30,8/17/23,17:30:00,17,30,1,12,3,NRV,39.88,42.45,14.37,1.73,-2.57,8393.74,7327.70,6121.52,6.12,7187.56,7.19
8/17/23 18:00,8/17/23,18:00:00,18,0,1,12,3,NRV,38.25,41.56,15,2.02,-3.31,8010.34,6714.06,5512.51,5.51,6808.79,6.81
8/18/23 14:00,8/18/23,14:00:00,14,0,1,12,3,NRV,33.73,38.29,24.02,2.03,-4.56,6728.57,5239.25,3623.05,3.62,5112.37,5.11
8/18/23 14:30,8/18/23,14:30:00,14,30,1,12,3,NRV,34.59,38.01,24.58,1.25,-3.42,6627.57,5495.91,3866.85,3.87,4998.52,5.00
8/18/23 15:00,8/18/23,15:00:00,15,0,1,12,3,NRV,34.38,37.65,24.35,1.61,-3.27,6499.66,5432.25,3849.59,3.85,4916.99,4.92
8/18/23 15:30,8/18/23,15:30:00,15,30,1,12,3,NRV,33.05,37.89,24.28,0.73,-4.84,6584.70,5043.74,3444.97,3.44,4985.93,4.99
8/18/23 16:00,8/18/23,16:00:00,16,0,1,12,3,NRV,36,38.71,22.32,0.44,-2.71,6882.55,5940.33,4404.15,4.40,5346.37,5.35
8/18/23 16:30,8/18/23,16:30:00,16,30,1,12,3,NRV,34.65,38.92,21.38,0.49,-4.27,6960.68,5514.22,4026.02,4.03,5472.49,5.47
8/18/23 17:00,8/18/23,17:00:00,17,0,1,12,3,NRV,35.13,38.52,21.31,1.13,-3.39,6812.52,5662.58,4210.84,4.21,5360.77,5.36
8/18/23 17:30,8/18/23,17:30:00,17,30,1,12,3,NRV,31.73,37.98,22.21,0.43,-6.25,6616.83,4682.22,3212.63,3.21,5147.23,5.15
8/18/23 18:00,8/18/23,18:00:00,18,0,1,12,3,NRV,32.24,37.68,21.58,1.24,-5.44,6510.23,4819.14,3414.23,3.41,5105.33,5.11
8/19/23 14:00,8/19/23,14:00:00,14,0,1,12,3,NRV,30.08,30.93,44.07,4.43,-0.85,4474.26,4262.15,2290.34,2.29,2502.46,2.50
8/19/23 14:30,8/19/23,14:30:00,14,30,1,12,3,NRV,29.88,30.53,46.02,3.99,-0.65,4373.33,4213.53,2200.92,2.20,2360.72,2.36
8/19/23 15:00,8/19/23,15:00:00,15,0,1,12,3,NRV,29.09,29.99,45.77,3.44,-0.9,4240.21,4026.16,2085.42,2.09,2299.46,2.30
8/19/23 15:30,8/19/23,15:30:00,15,30,1,12,3,NRV,28.88,30.13,44.59,2.97,-1.25,4274.38,3977.59,2071.65,2.07,2368.43,2.37
8/19/23 16:00,8/19/23,16:00:00,16,0,1,12,3,NRV,29.24,30,46.31,3.87,-0.76,4242.64,4061.17,2096.40,2.10,2277.87,2.28
8/19/23 16:30,8/19/23,16:30:00,16,30,1,12,3,NRV,29.16,29.43,47.46,3.95,-0.27,4105.89,4042.47,2093.81,2.09,2157.24,2.16
8/19/23 17:00,8/19/23,17:00:00,17,0,1,12,3,NRV,29.32,28.79,49.04,3.57,0.53,3956.94,4079.95,2139.47,2.14,2016.45,2.02
8/19/23 17:30,8/19/23,17:30:00,17,30,1,12,3,NRV,28.96,28.58,49.52,4.07,0.38,3909.09,3996.04,2060.25,2.06,1973.31,1.97
8/19/23 18:00,8/19/23,18:00:00,18,0,1,12,3,NRV,28.74,28.42,50.3,2.76,0.32,3872.98,3945.50,1997.39,2.00,1924.87,1.92
8/20/23 14:00,8/20/23,14:00:00,14,0,1,12,3,NRV,35.19,36.54,27.27,3.74,-1.35,6118.60,5681.37,4012.83,4.01,4450.06,4.45
8/20/23 14:30,8/20/23,14:30:00,14,30,1,12,3,NRV,34.7,35.98,27.85,3.8,-1.28,5933.82,5529.51,3876.95,3.88,4281.25,4.28
8/20/23 15:00,8/20/23,15:00:00,15,0,1,12,3,NRV,34.48,35.73,28.43,3.99,-1.25,5852.90,5462.49,3798.51,3.80,4188.92,4.19
8/20/23 15:30,8/20/23,15:30:00,15,30,1,12,3,NRV,34.6,35.58,28.67,4.58,-0.98,5804.81,5498.96,3834.72,3.83,4140.57,4.14
8/20/23 16:00,8/20/23,16:00:00,16,0,1,12,3,NRV,34.79,35.44,29.18,3.92,-0.65,5760.23,5557.14,3876.30,3.88,4079.40,4.08
8/20/23 16:30,8/20/23,16:30:00,16,30,1,12,3,NRV,34.71,35.43,29.38,4.1,-0.72,5757.06,5532.58,3841.15,3.84,4065.64,4.07
8/20/23 17:00,8/20/23,17:00:00,17,0,1,12,3,NRV,34.6,34.67,32.15,4.75,-0.07,5520.33,5498.96,3724.17,3.72,3745.55,3.75
8/20/23 17:30,8/20/23,17:30:00,17,30,1,12,3,NRV,34.03,33.48,36.63,4.52,0.55,5166.62,5327.58,3435.04,3.44,3274.09,3.27
8/20/23 18:00,8/20/23,18:00:00,18,0,1,12,3,NRV,33.11,32.6,40.04,4.29,0.51,4917.86,5060.73,3091.62,3.09,2948.75,2.95
8/21/23 14:00,8/21/23,14:00:00,14,0,1,12,3,NRV,27.95,30.25,45.42,2.54,-2.3,4303.86,3768.58,1813.77,1.81,2349.04,2.35
8/21/23 14:30,8/21/23,14:30:00,14,30,1,12,3,NRV,27.77,29.73,49.19,2.65,-1.96,4177.38,3729.25,1674.39,1.67,2122.53,2.12
8/21/23 15:00,8/21/23,15:00:00,15,0,1,12,3,NRV,27.86,30.2,46.11,2.78,-2.34,4291.55,3748.87,1770.03,1.77,2312.72,2.31
8/21/23 15:30,8/21/23,15:30:00,15,30,1,12,3,NRV,28.33,30.46,46.7,2.45,-2.13,4355.87,3852.80,1818.61,1.82,2321.68,2.32
8/21/23 16:00,8/21/23,16:00:00,16,0,1,12,3,NRV,28.35,30.59,43.74,3.46,-2.24,4388.34,3857.28,1937.81,1.94,2468.88,2.47
8/21/23 16:30,8/21/23,16:30:00,16,30,1,12,3,NRV,28.78,30.84,41.43,2.96,-2.06,4451.38,3954.65,2110.44,2.11,2607.17,2.61
8/21/23 17:00,8/21/23,17:00:00,17,0,1,12,3,NRV,28.81,30.75,39.77,2.83,-1.94,4428.59,3961.52,2200.27,2.20,2667.34,2.67
8/21/23 17:30,8/21/23,17:30:00,17,30,1,12,3,NRV,28.62,30.6,36.76,2.55,-1.98,4390.85,3918.17,2304.09,2.30,2776.77,2.78
8/21/23 18:00,8/21/23,18:00:00,18,0,1,12,3,NRV,29.37,30.61,32.69,2.01,-1.24,4393.35,4091.72,2655.54,2.66,2957.17,2.96
8/22/23 14:00,8/22/23,14:00:00,14,0,1,12,3,NRV,34.9,37.45,22.55,1.94,-2.55,6429.52,5591.07,4141.21,4.14,4979.66,4.98
8/22/23 14:30,8/22/23,14:30:00,14,30,1,12,3,NRV,35.33,37.36,21.58,1.38,-2.03,6398.17,5725.42,4344.69,4.34,5017.45,5.02
8/22/23 15:00,8/22/23,15:00:00,15,0,1,12,3,NRV,36.36,37.86,22.25,1.84,-1.5,6574.01,6058.67,4595.95,4.60,5111.30,5.11
8/22/23 15:30,8/22/23,15:30:00,15,30,1,12,3,NRV,37.63,37.81,25.23,3.86,-0.18,6556.24,6492.61,4838.47,4.84,4902.10,4.90
8/22/23 16:00,8/22/23,16:00:00,16,0,1,12,3,NRV,38.06,36.97,26.19,2.86,1.09,6263.86,6645.51,5005.01,5.01,4623.35,4.62
8/22/23 16:30,8/22/23,16:30:00,16,30,1,12,3,NRV,38.11,36.97,25.8,3.14,1.14,6263.86,6663.49,5047.42,5.05,4647.78,4.65
8/22/23 17:00,8/22/23,17:00:00,17,0,1,12,3,NRV,36.81,36.94,25.83,3.64,-0.13,6253.63,6209.46,4594.15,4.59,4638.32,4.64
8/22/23 17:30,8/22/23,17:30:00,17,30,1,12,3,NRV,36.52,36.56,25.36,3.47,-0.04,6125.29,6111.92,4558.55,4.56,4571.92,4.57
8/22/23 18:00,8/22/23,18:00:00,18,0,1,12,3,NRV,36.12,36.31,24.28,2.94,-0.19,6042.12,5979.56,4512.53,4.51,4575.09,4.58
8/23/23 14:00,8/23/23,14:00:00,14,0,1,12,3,NRV,38.87,38.95,18.64,2.93,-0.08,6971.91,6942.01,5642.45,5.64,5672.34,5.67
8/23/23 14:30,8/23/23,14:30:00,14,30,1,12,3,NRV,38.43,38.75,18.39,2.45,-0.32,6897.38,6779.56,5511.13,5.51,5628.95,5.63
8/23/23 15:00,8/23/23,15:00:00,15,0,1,12,3,NRV,37.93,37.92,19.14,2.74,0.01,6595.39,6598.96,5336.60,5.34,5333.03,5.33
8/23/23 15:30,8/23/23,15:30:00,15,30,1,12,3,NRV,38.03,38.31,17.82,2.55,-0.28,6735.83,6634.74,5434.42,5.43,5535.51,5.54
8/23/23 16:00,8/23/23,16:00:00,16,0,1,12,3,NRV,38.52,38.45,17.11,2.98,0.07,6786.87,6812.52,5651.29,5.65,5625.64,5.63
8/23/23 16:30,8/23/23,16:30:00,16,30,1,12,3,NRV,37.42,37.41,18.62,3.57,0.01,6415.57,6419.06,5224.48,5.22,5220.99,5.22
8/23/23 17:00,8/23/23,17:00:00,17,0,1,12,3,NRV,35.96,36.6,19.43,3.35,-0.64,6138.70,5927.31,4734.56,4.73,4945.95,4.95
8/23/23 17:30,8/23/23,17:30:00,17,30,1,12,3,NRV,35.42,36.09,20.31,3.68,-0.67,5969.73,5753.89,4541.44,4.54,4757.28,4.76
8/23/23 18:00,8/23/23,18:00:00,18,0,1,12,3,NRV,35.89,36.02,21.24,2.86,-0.13,5946.86,5904.58,4641.46,4.64,4683.74,4.68
8/24/23 14:00,8/24/23,14:00:00,14,0,1,12,3,NRV,36.54,37.08,24.65,2.28,-0.54,6301.49,6118.60,4565.29,4.57,4748.17,4.75
8/24/23 14:30,8/24/23,14:30:00,14,30,1,12,3,NRV,37.36,36.85,24.44,1.38,0.51,6223.02,6398.17,4877.26,4.88,4702.12,4.70
8/24/23 15:00,8/24/23,15:00:00,15,0,1,12,3,NRV,38.11,37.55,23.27,1.36,0.56,6464.51,6663.49,5159.20,5.16,4960.22,4.96
8/24/23 15:30,8/24/23,15:30:00,15,30,1,12,3,NRV,40.05,37.78,22.52,1.24,2.27,6545.60,7394.41,5920.34,5.92,5071.53,5.07
8/24/23 16:00,8/24/23,16:00:00,16,0,1,12,3,NRV,40.91,38.36,21.42,2.34,2.55,6754.02,7739.97,6293.26,6.29,5307.31,5.31
8/24/23 16:30,8/24/23,16:30:00,16,30,1,12,3,NRV,41.38,38.03,21.35,1.26,3.35,6634.74,7934.66,6518.14,6.52,5218.23,5.22
8/24/23 17:00,8/24/23,17:00:00,17,0,1,12,3,NRV,40.28,38.56,21.11,0.69,1.72,6827.21,7485.49,6044.27,6.04,5385.99,5.39
8/24/23 17:30,8/24/23,17:30:00,17,30,1,12,3,NRV,39.36,38.31,20.98,1.82,1.05,6735.83,7126.88,5713.70,5.71,5322.65,5.32
8/24/23 18:00,8/24/23,18:00:00,18,0,1,12,3,NRV,39.24,38.32,20.38,1.1,0.92,6739.47,7081.21,5707.71,5.71,5365.96,5.37
8/25/23 14:00,8/25/23,14:00:00,14,0,1,12,3,NRV,40.29,40.79,15.53,2.96,-0.5,7690.93,7489.48,6295.07,6.30,6496.53,6.50
8/25/23 14:30,8/25/23,14:30:00,14,30,1,12,3,NRV,41.56,41.64,15.61,1.23,-0.08,8044.17,8010.34,6754.64,6.75,6788.47,6.79
8/25/23 15:00,8/25/23,15:00:00,15,0,1,12,3,NRV,42.18,41.03,15.26,1.86,1.15,7789.29,8275.78,7087.14,7.09,6600.64,6.60
8/25/23 15:30,8/25/23,15:30:00,15,30,1,12,3,NRV,43.38,41.97,14.89,1.7,1.41,8185.04,8811.19,7592.44,7.59,6966.28,6.97
8/25/23 16:00,8/25/23,16:00:00,16,0,1,12,3,NRV,44.47,42.12,14.38,2.12,2.35,8249.77,9323.17,8136.86,8.14,7063.45,7.06
8/25/23 16:30,8/25/23,16:30:00,16,30,1,12,3,NRV,44.98,41.59,14.11,1.38,3.39,8023.01,9571.40,8439.36,8.44,6890.96,6.89
8/25/23 17:00,8/25/23,17:00:00,17,0,1,12,3,NRV,45.35,41.53,14.81,1.75,3.82,7997.68,9755.04,8570.58,8.57,6813.22,6.81
8/25/23 17:30,8/25/23,17:30:00,17,30,1,12,3,NRV,45.12,41.58,14.06,1.92,3.54,8018.78,9640.53,8513.09,8.51,6891.34,6.89
8/25/23 18:00,8/25/23,18:00:00,18,0,1,12,3,NRV,44.1,41.25,14.45,1.66,2.85,7880.39,9146.58,8007.86,8.01,6741.68,6.74
8/26/23 14:00,8/26/23,14:00:00,14,0,1,12,3,NRV,42.76,40.76,18.94,1.6,2,7678.72,8530.95,7076.60,7.08,6224.37,6.22
8/26/23 14:30,8/26/23,14:30:00,14,30,1,12,3,NRV,43.29,41.21,17.78,1.81,2.08,7863.76,8770.03,7371.85,7.37,6465.58,6.47
8/26/23 15:00,8/26/23,15:00:00,15,0,1,12,3,NRV,44.86,41.67,17.54,1.5,3.19,8056.89,9512.49,8099.31,8.10,6643.71,6.64
8/26/23 15:30,8/26/23,15:30:00,15,30,1,12,3,NRV,45.85,42.06,16.65,2.07,3.79,8223.82,10008.01,8638.75,8.64,6854.56,6.85
8/26/23 16:00,8/26/23,16:00:00,16,0,1,12,3,NRV,46.19,42.09,16.23,1.65,4.1,8236.79,10183.25,8846.42,8.85,6899.96,6.90
8/26/23 16:30,8/26/23,16:30:00,16,30,1,12,3,NRV,47.15,42.24,14.7,1.75,4.91,8301.87,10692.38,9472.00,9.47,7081.50,7.08
8/26/23 17:00,8/26/23,17:00:00,17,0,1,12,3,NRV,47.64,41.96,15.46,1.18,5.68,8180.74,10960.59,9695.85,9.70,6915.99,6.92
8/26/23 17:30,8/26/23,17:30:00,17,30,1,12,3,NRV,48.01,41.19,17.79,2.24,6.82,7855.46,11166.93,9769.45,9.77,6457.97,6.46
8/26/23 18:00,8/26/23,18:00:00,18,0,1,12,3,NRV,43,39.95,19.36,2.96,3.05,7355.11,8638.50,7214.56,7.21,5931.16,5.93
8/27/23 14:00,8/27/23,14:00:00,14,0,1,12,3,NRV,43.33,41.29,17.91,1.77,2.04,7897.06,8788.30,7373.94,7.37,6482.69,6.48
8/27/23 14:30,8/27/23,14:30:00,14,30,1,12,3,NRV,43.9,41.71,17.19,2.12,2.19,8073.87,9052.33,7664.43,7.66,6685.97,6.69
8/27/23 15:00,8/27/23,15:00:00,15,0,1,12,3,NRV,44.75,41.91,16.58,1.13,2.84,8159.27,9458.76,8105.95,8.11,6806.46,6.81
8/27/23 15:30,8/27/23,15:30:00,15,30,1,12,3,NRV,45.89,42.46,15.99,1.59,3.43,8398.13,10028.49,8685.63,8.69,7055.27,7.06
8/27/23 16:00,8/27/23,16:00:00,16,0,1,12,3,NRV,46.47,42.64,15.94,1.82,3.83,8477.61,10329.54,8978.21,8.98,7126.28,7.13
8/27/23 16:30,8/27/23,16:30:00,16,30,1,12,3,NRV,47.35,42.75,15.56,1.47,4.6,8526.49,10801.16,9474.44,9.47,7199.77,7.20
8/27/23 17:00,8/27/23,17:00:00,17,0,1,12,3,NRV,48.05,42.98,15.27,1.18,5.07,8629.50,11189.44,9871.72,9.87,7311.77,7.31
8/27/23 17:30,8/27/23,17:30:00,17,30,1,12,3,NRV,47.26,42.44,16.05,1.57,4.82,8389.34,10752.09,9405.60,9.41,7042.85,7.04
8/27/23 18:00,8/27/23,18:00:00,18,0,1,12,3,NRV,46.21,41.9,16.83,2.07,4.31,8154.98,10193.64,8821.16,8.82,6782.50,6.78
8/28/23 14:00,8/28/23,14:00:00,14,0,1,12,3,NRV,46.16,43.81,15,1.91,2.35,9010.19,10167.68,8816.15,8.82,7658.66,7.66
8/28/23 14:30,8/28/23,14:30:00,14,30,1,12,3,NRV,46.56,43.65,14.4,1.96,2.91,8935.70,10376.95,9090.20,9.09,7648.96,7.65
8/28/23 15:00,8/28/23,15:00:00,15,0,1,12,3,NRV,46.91,44.12,13.37,2.14,2.79,9156.05,10563.08,9338.92,9.34,7931.89,7.93
8/28/23 15:30,8/28/23,15:30:00,15,30,1,12,3,NRV,47.21,44.19,13.01,1.49,3.02,9189.27,10724.91,9529.39,9.53,7993.74,7.99
8/28/23 16:00,8/28/23,16:00:00,16,0,1,12,3,NRV,48.37,44.65,12.21,2.57,3.72,9410.14,11370.90,10221.93,10.22,8261.16,8.26
8/28/23 16:30,8/28/23,16:30:00,16,30,1,12,3,NRV,48.31,44.57,12.79,1.98,3.74,9371.40,11336.69,10138.09,10.14,8172.80,8.17
8/28/23 17:00,8/28/23,17:00:00,17,0,1,12,3,NRV,48.08,44.73,12.65,2.15,3.35,9449.02,11206.35,10011.05,10.01,8253.72,8.25
8/28/23 17:30,8/28/23,17:30:00,17,30,1,12,3,NRV,48.21,43.91,12.94,2.61,4.3,9057.02,11279.86,10107.88,10.11,7885.04,7.89
8/28/23 18:00,8/28/23,18:00:00,18,0,1,12,3,NRV,47.37,43.91,12.69,1.77,3.46,9057.02,10812.09,9662.75,9.66,7907.69,7.91
8/29/23 14:00,8/29/23,14:00:00,14,0,1,12,3,NRV,44.88,42.52,15.76,1.48,2.36,8424.55,9522.29,8194.58,8.19,7096.84,7.10
8/29/23 14:30,8/29/23,14:30:00,14,30,1,12,3,NRV,45.48,42.63,16.01,0.85,2.85,8473.17,9820.28,8463.72,8.46,7116.62,7.12
8/29/23 15:00,8/29/23,15:00:00,15,0,1,12,3,NRV,46.35,42.96,15.68,1.4,3.39,8620.50,10266.62,8914.93,8.91,7268.80,7.27
8/29/23 15:30,8/29/23,15:30:00,15,30,1,12,3,NRV,47.32,43.31,14.45,1.88,4.01,8779.16,10784.78,9516.19,9.52,7510.57,7.51
8/29/23 16:00,8/29/23,16:00:00,16,0,1,12,3,NRV,47.69,43.09,14.51,0.75,4.6,8679.14,10988.28,9728.94,9.73,7419.80,7.42
8/29/23 16:30,8/29/23,16:30:00,16,30,1,12,3,NRV,48.22,43.66,13.94,1.32,4.56,8940.34,11285.53,10039.25,10.04,7694.06,7.69
8/29/23 17:00,8/29/23,17:00:00,17,0,1,12,3,NRV,48.88,43.02,14.43,0.6,5.86,8647.52,11665.35,10417.51,10.42,7399.68,7.40
8/29/23 17:30,8/29/23,17:30:00,17,30,1,12,3,NRV,48.29,43.42,12.76,0.34,4.87,8829.54,11325.30,10198.65,10.20,7702.90,7.70
8/29/23 18:00,8/29/23,18:00:00,18,0,1,12,3,NRV,47.18,43.04,14.02,1.12,4.14,8656.54,10708.63,9494.99,9.49,7442.90,7.44
8/30/23 14:00,8/30/23,14:00:00,14,0,1,12,3,NRV,43.11,40.98,17.64,1.28,2.13,7768.71,8688.19,7317.79,7.32,6398.31,6.40
8/30/23 14:30,8/30/23,14:30:00,14,30,1,12,3,NRV,44.06,41.1,17.15,1.62,2.96,7818.18,9127.66,7786.85,7.79,6477.36,6.48
8/30/23 15:00,8/30/23,15:00:00,15,0,1,12,3,NRV,44.05,41.15,16.59,1.76,2.9,7838.87,9122.94,7822.47,7.82,6538.40,6.54
8/30/23 15:30,8/30/23,15:30:00,15,30,1,12,3,NRV,44.7,41.24,16.13,1.48,3.46,7876.23,9434.42,8163.99,8.16,6605.80,6.61
8/30/23 16:00,8/30/23,16:00:00,16,0,1,12,3,NRV,46.07,41.67,15.04,2.06,4.4,8056.89,10121.10,8909.35,8.91,6845.13,6.85
8/30/23 16:30,8/30/23,16:30:00,16,30,1,12,3,NRV,45.95,41.83,14.5,1.43,4.12,8125.02,10059.28,8881.16,8.88,6946.89,6.95
8/30/23 17:00,8/30/23,17:00:00,17,0,1,12,3,NRV,45.82,41.84,14.73,2.48,3.98,8129.29,9992.68,8795.23,8.80,6931.85,6.93
8/30/23 17:30,8/30/23,17:30:00,17,30,1,12,3,NRV,44.97,42.1,15.03,2.23,2.87,8241.11,9566.48,8327.84,8.33,7002.47,7.00
8/30/23 18:00,8/30/23,18:00:00,18,0,1,12,3,NRV,44.13,41.48,15.93,2.32,2.65,7976.63,9160.79,7890.11,7.89,6705.95,6.71
8/31/23 14:00,8/31/23,14:00:00,14,0,1,12,3,NRV,42.29,39.41,19.17,2.32,2.88,7145.98,8323.66,6953.78,6.95,5776.09,5.78
8/31/23 14:30,8/31/23,14:30:00,14,30,1,12,3,NRV,42.93,40.09,17.94,3.12,2.84,7410.18,8607.01,7277.63,7.28,6080.79,6.08
8/31/23 15:00,8/31/23,15:00:00,15,0,1,12,3,NRV,41.52,39.98,17.88,2.3,1.54,7366.88,7993.47,6676.27,6.68,6049.68,6.05
8/31/23 15:30,8/31/23,15:30:00,15,30,1,12,3,NRV,41.89,40.21,17.8,3.47,1.68,7457.67,8150.69,6823.23,6.82,6130.20,6.13
8/31/23 16:00,8/31/23,16:00:00,16,0,1,12,3,NRV,41.98,40.18,18.72,2.92,1.8,7445.77,8189.34,6795.49,6.80,6051.92,6.05
8/31/23 16:30,8/31/23,16:30:00,16,30,1,12,3,NRV,42.08,39.87,18.79,2.94,2.21,7323.79,8232.46,6856.32,6.86,5947.65,5.95
8/31/23 17:00,8/31/23,17:00:00,17,0,1,12,3,NRV,41.79,39.87,19.1,2.97,1.92,7323.79,8107.94,6709.09,6.71,5924.95,5.92
8/31/23 17:30,8/31/23,17:30:00,17,30,1,12,3,NRV,41.79,39.37,19.49,2.47,2.42,7130.69,8107.94,6718.17,6.72,5740.92,5.74
8/31/23 18:00,8/31/23,18:00:00,18,0,1,12,3,NRV,39.88,39.41,20.4,2.17,0.47,7145.98,7327.70,5869.92,5.87,5688.20,5.69
9/1/23 14:00,9/1/23,14:00:00,14,0,1,12,3,NRV,28.57,27.51,60.33,1.98,1.06,3673.07,3906.83,1690.87,1.69,1457.11,1.46
9/1/23 14:30,9/1/23,14:30:00,14,30,1,12,3,NRV,28.57,27.71,58.71,0.85,0.86,3716.22,3906.83,1725.04,1.73,1534.43,1.53
9/1/23 15:00,9/1/23,15:00:00,15,0,1,12,3,NRV,28.46,28.32,55.35,0.06,0.14,3850.56,3881.98,1750.70,1.75,1719.28,1.72
9/1/23 15:30,9/1/23,15:30:00,15,30,1,12,3,NRV,29.6,28.7,53.46,0.52,0.9,3936.37,4146.27,2041.89,2.04,1831.99,1.83
9/1/23 16:00,9/1/23,16:00:00,16,0,1,12,3,NRV,31.46,29.66,49.29,1.21,1.8,4160.60,4611.12,2560.36,2.56,2109.84,2.11
9/1/23 16:30,9/1/23,16:30:00,16,30,1,12,3,NRV,31.54,29.81,50.49,0.85,1.73,4196.62,4632.09,2513.21,2.51,2077.75,2.08
9/1/23 17:00,9/1/23,17:00:00,17,0,1,12,3,NRV,30.29,29.68,48.59,0.1,0.61,4165.39,4313.72,2289.76,2.29,2141.43,2.14
9/1/23 17:30,9/1/23,17:30:00,17,30,1,12,3,NRV,29.7,29.08,48.32,1.06,0.62,4023.84,4170.18,2225.86,2.23,2079.52,2.08
9/1/23 18:00,9/1/23,18:00:00,18,0,1,12,3,NRV,29.04,28.96,46.34,0.77,0.08,3996.04,4014.55,2162.79,2.16,2144.27,2.14
9/2/23 14:00,9/2/23,14:00:00,14,0,1,12,3,NRV,35.68,33.47,37.87,2.67,2.21,5163.73,5836.83,3881.32,3.88,3208.23,3.21
9/2/23 14:30,9/2/23,14:30:00,14,30,1,12,3,NRV,35.06,33.54,37.06,2.11,1.52,5183.97,5640.73,3719.55,3.72,3262.79,3.26
9/2/23 15:00,9/2/23,15:00:00,15,0,1,12,3,NRV,35.03,33.45,38.04,2.25,1.58,5157.96,5631.39,3669.30,3.67,3195.87,3.20
9/2/23 15:30,9/2/23,15:30:00,15,30,1,12,3,NRV,33.43,33.38,38.06,1.72,0.05,5137.81,5152.20,3196.75,3.20,3182.36,3.18
